date_time,device_id,factor1,factor2,factor3,factor4,factor5,factor6,factor7,fault_name,fault_class
24-05-2020 18:25,3,26.2,66.85993958,46,607.3,177.7333333,40.19900131,1.734524965,Inverter Status Alarm,no
25-05-2020 18:25,3,26.4,67.97203827,46,619.6,174.4666667,41.75,1.396577954,Inverter Status Alarm,no
26-05-2020 18:25,3,28.1,76.81735992,48.9,607.1,173.3333333,43.22299957,0.717406392,Inverter Status Alarm,no
28-05-2020 06:40,3,24.4,60.51684189,39.8,624,174.1666667,30.52000046,1.801684022,Inverter Status Alarm,no
28-05-2020 17:10,3,31.8,58.52947998,51.9,628.7,176.7666667,34.45500183,2.226628065,Inverter Status Alarm,no
29-05-2020 06:40,3,33.5,64.89317322,53,649.9,168.0666667,24.24300003,0.706383228,Inverter Status Alarm,no
31-05-2020 17:55,3,31.1,52.85055161,48.2,655.4,173.4666667,22.88999939,0.700825512,Inverter Status Alarm,no
03-06-2020 06:55,3,28.1,52.81451035,43.5,653.3,177,23.20100021,0.714687824,Inverter Status Alarm,no
07-06-2020 07:10,3,29.5,58.23600006,47.3,644.5,170.5666667,26.03800011,0.705129981,Inverter Status Alarm,no
12-06-2020 18:10,3,32,59.49742126,54.3,626.5,174.9666667,35.77099991,3.225225925,Inverter Status Alarm,no
12-06-2020 18:25,3,29.2,54.82762146,49.6,624.3,174.5333333,35.61199951,0.760069311,Inverter Status Alarm,no
16-06-2020 06:55,3,29.6,58.03520966,47.6,646.8,173.9,27.98999977,0.712804615,Inverter Status Alarm,no
16-06-2020 07:40,3,37,68.54353333,58,647.2,175.1,28.29800034,0.715296626,Inverter Status Alarm,no
19-06-2020 06:55,3,33.3,63.48759079,54.6,632.3,169.4,31.97800064,0.715785086,Inverter Status Alarm,no
20-06-2020 16:55,3,34.1,59.14215851,57.5,614.7,173.9333333,37.14899826,4.133174896,Inverter Status Alarm,no
20-06-2020 17:25,3,30.5,51.54795074,51.7,626.3,163.3666667,31.73999977,2.972994089,Inverter Status Alarm,no
22-06-2020 06:55,3,30,55.43001175,49.1,642.3,169.5333333,26.37800026,1.022899985,Inverter Status Alarm,no
22-06-2020 08:10,3,28.4,52.05765915,47.4,638.7,172.5333333,26.64800072,3.159717083,Inverter Status Alarm,no
26-06-2020 18:25,3,25.6,53.44264984,42.4,623.2,170.5333333,33.09700012,0.712174416,Inverter Status Alarm,no
07-07-2020 18:25,3,0,50.43069839,0.8,773.4,175.7,32.95700073,4.554195881,Inverter Status Alarm,yes
08-07-2020 10:20,3,28.7,55.56901932,44.6,624.4,175.8333333,26.88599968,0.712096572,Inverter Status Alarm,no
12-07-2020 08:25,3,0,52.2172699,0.2,815.1,175.8333333,22.94000053,1.313263059,Inverter Status Alarm,yes
12-07-2020 15:40,3,29.8,51.39863968,43,695.5,169.6,23.51099968,0.718765676,Inverter Status Alarm,no
17-07-2020 17:55,3,0,63.88404083,2.1,790,170.9666667,32.09999847,2.6340909,Inverter Status Alarm,yes
22-07-2020 07:40,3,0,53.75156021,0.4,806.8,175.2,25.65600014,0.703423798,Inverter Status Alarm,yes
29-07-2020 18:25,3,32.5,60.95962143,49.6,672.9,172.1666667,31.77799988,0.71295321,Inverter Status Alarm,no
31-07-2020 06:55,3,33.4,64.79019165,53.4,649.2,172,26.9489994,0.705087483,Inverter Status Alarm,no
04-08-2020 06:40,3,28.6,57.66450882,45.5,647.7,170.6333333,28.84000015,0.705753088,Inverter Status Alarm,no
05-08-2020 18:25,3,28.3,53.97294998,45.5,645.8,167.1666667,32.30799866,0.713130176,Inverter Status Alarm,no
06-08-2020 18:10,3,30.5,67.88450623,48,668.4,169.4666667,34.53699875,2.921184063,Inverter Status Alarm,no
06-08-2020 18:25,3,30.4,78.79958344,50.2,645.3,171.0666667,33.63600159,1.314170003,Inverter Status Alarm,no
08-08-2020 06:40,3,26.2,50.94556046,42.5,655.2,169.4,28.54100037,0.704953074,Inverter Status Alarm,no
09-08-2020 06:40,3,27.5,51.78993988,44.5,638.3,172.3666667,28.09799957,0.709186792,Inverter Status Alarm,no
15-08-2020 06:40,3,29.4,61.42815018,50.2,623,171.5666667,27.13599968,0.70803982,Inverter Status Alarm,no
15-08-2020 18:25,3,27.3,54.64226913,44.6,636.3,170.4333333,32.8370018,0.708323002,Inverter Status Alarm,no
16-08-2020 18:25,3,27.9,59.42533875,46,645.3,171.8,32.79600143,1.51966095,Inverter Status Alarm,no
17-08-2020 17:55,3,29.3,61.10894012,49.1,648.2,172.4333333,32.36700058,2.139228106,Inverter Status Alarm,no
21-08-2020 09:10,3,29,50.1475296,45.2,660.8,173.8333333,25.31599998,0.705781281,Inverter Status Alarm,no
22-08-2020 06:55,3,29.6,57.08272171,46.7,658.4,177.8666667,26.19799995,0.706949472,Inverter Status Alarm,no
24-08-2020 06:40,3,24.1,57.03638077,38,662.8,169.5666667,26.36599922,1.279415011,Inverter Status Alarm,no
25-08-2020 06:40,3,23.4,54.05017853,39.3,618.5,171.6333333,26.30800056,0.707494676,Inverter Status Alarm,no
26-08-2020 06:40,3,30.5,68.87304688,49.7,652.4,170.5,26.6779995,0.703919411,Inverter Status Alarm,no
26-08-2020 06:55,3,30.3,52.98955917,47.1,666.5,169.9,26.73800087,0.703176022,Inverter Status Alarm,no
27-08-2020 18:10,3,32.8,66.12368011,52.7,659,170.2,33.03900146,0.71383822,Inverter Status Alarm,no
29-08-2020 06:40,3,23.4,51.91350937,39,621.4,176.9666667,26.03800011,0.706637979,Inverter Status Alarm,no
29-08-2020 18:10,3,32.1,64.70781708,49.8,671.2,168.5,31.70800018,1.013829947,Inverter Status Alarm,no
30-08-2020 07:10,3,28,57.55638885,48.4,601.4,172.6666667,26.80800056,0.702446818,Inverter Status Alarm,no
31-08-2020 18:10,3,30.6,71.06121063,49.3,657.6,170.9666667,29.68000031,1.598628998,Inverter Status Alarm,no
01-09-2020 06:40,3,20.1,51.97528839,33.3,622.3,174.7333333,24.91500092,0.859158099,Inverter Status Alarm,no
03-09-2020 06:40,3,24.1,50.58000946,39.1,649.8,163.3,26.91799927,0.84409219,Inverter Status Alarm,no
03-09-2020 06:55,3,32.2,60.49110031,50,671.1,164.1333333,27.15800095,0.854570389,Inverter Status Alarm,no
06-09-2020 07:10,3,27.8,56.10963058,44.3,663.9,176.2,24.88400078,0.839235485,Inverter Status Alarm,no
07-09-2020 18:10,3,28,56.17140961,45.6,643.1,172.5666667,31.47800064,0.854103088,Inverter Status Alarm,no
10-09-2020 17:55,3,32.5,65.93833923,51.5,657.6,174.6,32.4980011,0.823773324,Inverter Status Alarm,no
11-09-2020 18:00,3,28.3,57.54093933,45.5,633.7,169.5333333,33.06800079,0.822845817,Inverter Status Alarm,no
12-09-2020 17:55,3,33.1,68.84731293,54.1,644,182.0666667,32.6780014,0.806314528,Inverter Status Alarm,no
13-09-2020 17:55,3,31.3,65.63456726,49,676.3,168.3,32.60699844,0.809833229,Inverter Status Alarm,no
16-09-2020 06:55,3,28.6,53.46324158,48.3,632.9,165.4,27.4279995,0.795185089,Inverter Status Alarm,no
17-09-2020 06:55,3,29.1,62.4012413,46.9,652.3,162.8333333,26.18600082,0.78526628,Inverter Status Alarm,no
18-09-2020 17:45,3,28.8,53.22124863,47.9,630.6,168.3,32,0.912079573,Inverter Status Alarm,no
19-09-2020 17:40,3,35.1,72.28143311,54.9,672.1,171.9333333,33.05799866,0.787609696,Inverter Status Alarm,no
22-09-2020 06:55,3,28.7,62.12836075,46.4,672.7,167.6,22.5890007,0.783432603,Inverter Status Alarm,no
23-09-2020 17:25,3,37.6,76.48784637,60.1,674.5,169.1,32.81800079,0.789089322,Inverter Status Alarm,no
24-09-2020 06:55,3,26.1,55.45574951,44.1,633.9,167.5,23.85199928,0.780239582,Inverter Status Alarm,no
24-09-2020 17:40,3,27.9,56.62448883,45.8,665.4,170.1,32.69900131,0.875547826,Inverter Status Alarm,no
25-09-2020 06:55,3,26.4,54.69375992,44.1,639.6,176.5,24.38199997,0.771977484,Inverter Status Alarm,no
25-09-2020 17:40,3,28.5,57.24232101,45.2,654.5,167.0333333,33.30799866,0.777584672,Inverter Status Alarm,no
27-09-2020 06:55,3,29.9,63.98186111,45.9,666.5,171.8333333,21.20599937,0.766972125,Inverter Status Alarm,no
27-09-2020 17:40,3,31.1,50.32257843,49.5,653.6,171.9666667,32.16799927,0.777747512,Inverter Status Alarm,no
28-09-2020 07:00,3,32.8,66.43775177,51.9,662.7,171.3333333,22.50900078,0.77520591,Inverter Status Alarm,no
29-09-2020 07:00,3,33.6,68.77522278,51.8,664.5,167.3333333,22.4279995,0.773060679,Inverter Status Alarm,no
30-09-2020 07:00,3,34.6,70.14476013,52.5,684.7,168.6333333,20.91399956,0.771120787,Inverter Status Alarm,no
01-10-2020 07:00,3,33.3,66.5149765,50.8,685.2,176.2666667,20.8939991,0.768104792,Inverter Status Alarm,no
02-10-2020 07:00,3,28.3,57.61302185,43,670.1,172.4666667,21.54599953,0.766313672,Inverter Status Alarm,no
03-10-2020 15:30,3,321.4,583.8377075,497.1,665.8,168.6333333,33.5870018,1.609624028,Message Fault 4,no
04-10-2020 07:00,3,28.5,63.95611954,43,679.1,164.8333333,18.43400002,0.76200211,Inverter Status Alarm,no
06-10-2020 07:00,3,29.9,70.21684265,47.9,676.8,171.5,17.29800034,0.752600074,Inverter Status Alarm,no
07-10-2020 07:00,3,26.3,61.99964905,41,682.9,178.1,18.13199997,0.754540026,Inverter Status Alarm,no
08-10-2020 07:00,3,31,70.67505646,46.6,690.2,177.6,17.16799927,0.76067102,Inverter Status Alarm,no
09-10-2020 07:00,3,30.7,69.42910004,47.1,678.6,174.6,16.26399994,0.762370229,Inverter Status Alarm,no
10-10-2020 07:00,3,25.6,58.73542023,38.6,691.4,164.4666667,17.4489994,0.756628513,Inverter Status Alarm,no
10-10-2020 17:30,3,27.5,62.3188591,45.2,655.9,172.6333333,30.17000008,0.770674825,Inverter Status Alarm,no
13-10-2020 07:15,3,35.5,79.19602966,53.7,684.1,177.1,17.80999947,0.775319099,Inverter Status Alarm,no
14-10-2020 07:15,3,24.8,55.03871155,37.8,671.8,171.0666667,18.91500092,0.766943812,Inverter Status Alarm,no
15-10-2020 07:00,3,20.9,61.17586899,32.1,670.4,162.2,14.57299995,0.784430921,Inverter Status Alarm,no
16-10-2020 07:00,3,19.1,53.19036102,30.8,657.4,171.9,14.77400017,0.802710891,Inverter Status Alarm,no
17-10-2020 07:15,3,28.5,67.00409698,44.9,661.5,169,15.29800034,0.789981425,Inverter Status Alarm,no
18-10-2020 07:00,3,19.3,61.45389175,28.1,693.9,173.7666667,13.31599998,0.820311189,Inverter Status Alarm,no
19-10-2020 07:00,3,17.4,57.14965057,26.9,682.5,166.7333333,12.47999954,0.812488079,Inverter Status Alarm,no
23-10-2020 07:15,3,24.1,57.48945999,36.8,687.3,169.4,14.09000015,0.822229922,Inverter Status Alarm,no
23-10-2020 17:00,3,28,62.82342148,45.7,663.3,170.1333333,28.11800003,0.795446992,Inverter Status Alarm,no
26-10-2020 07:30,3,27,63.57511902,41.9,658.3,168,16.12199974,0.794335485,Inverter Status Alarm,no
27-10-2020 07:15,3,24.7,101.2218018,38.3,657.1,169.4666667,10.03100014,0.815504074,Inverter Status Alarm,no
27-10-2020 17:00,3,28.5,70.04178619,45.3,659.1,171.8666667,27.26799965,0.799546182,Inverter Status Alarm,no
28-10-2020 07:15,3,20.6,53.29333115,31,662.5,171.0333333,10.34399986,0.962473571,Inverter Status Alarm,no
28-10-2020 17:00,3,24.9,60.90813828,40.1,641.3,176.5,27.45800018,0.798477173,Inverter Status Alarm,no
29-10-2020 07:15,3,23.9,55.00782013,34.7,688,168.4,11.15999985,0.817642212,Inverter Status Alarm,no
29-10-2020 16:45,3,24.7,55.81100082,40.3,638.7,172,27.23900032,0.790087581,Inverter Status Alarm,no
31-10-2020 07:15,3,21.7,67.5138092,33.1,656,168.9,9.517000198,0.875986814,Inverter Status Alarm,no
01-11-2020 07:15,3,21.6,73.57888794,34.2,659.1,169.6,9.145000458,0.922791302,Inverter Status Alarm,no
01-11-2020 16:45,3,21.2,55.28585052,34.2,647.7,173.1,25.96800041,0.796204627,Inverter Status Alarm,no
02-11-2020 07:30,3,28.6,79.47405243,43.6,667.1,169.2,10.89900017,0.913530886,Inverter Status Alarm,no
03-11-2020 07:30,3,26.3,69.5681076,41.6,652.9,170.3666667,9.972000122,1.174386024,Inverter Status Alarm,no
03-11-2020 16:45,3,26.9,61.89152145,43.1,653,172.1333333,26.04599953,0.7944417,Inverter Status Alarm,no
04-11-2020 07:30,3,25.9,67.86907196,41.3,673.1,167.4,10.25300026,0.897665083,Inverter Status Alarm,no
04-11-2020 16:45,3,22.5,56.13536835,36.2,654,172.6,25.88599968,0.792657614,Inverter Status Alarm,no
05-11-2020 07:30,3,30.9,104.0329971,47.3,656,165.7333333,9.890999794,0.839851499,Inverter Status Alarm,no
06-11-2020 07:30,3,28.1,85.54942322,45,649.1,165.9666667,10.80799961,0.833005309,Inverter Status Alarm,no
07-11-2020 07:30,3,27.5,87.94351959,42.4,657.9,167.1333333,9.911000252,0.81856972,Inverter Status Alarm,no
07-11-2020 16:45,3,21.4,51.74874878,35.4,648.9,169.4,25.77599907,0.800940871,Inverter Status Alarm,no
08-11-2020 07:30,3,27.9,87.72213745,43.8,661,167.7666667,8.76099968,0.801670074,Inverter Status Alarm,no
08-11-2020 16:45,3,22.8,53.09769058,36.3,647.3,170.1333333,26.47599983,0.796020508,Inverter Status Alarm,no
09-11-2020 07:45,3,28.4,69.41880798,43.5,657.1,167.1,10.35400009,0.800955117,Inverter Status Alarm,no
09-11-2020 16:30,3,25.4,57.08272171,41.5,653.4,170.4,25.79599953,0.801747978,Inverter Status Alarm,no
10-11-2020 07:30,3,23.3,67.6682663,35.8,642.1,169.7666667,8.468999863,0.794406295,Inverter Status Alarm,no
10-11-2020 16:30,3,22.2,56.07873917,36.8,643.3,171.4666667,25.90699959,0.795277119,Inverter Status Alarm,no
11-11-2020 16:30,3,22.3,52.35628891,37.7,642.1,168.9,25.78800011,0.799270093,Inverter Status Alarm,no
13-11-2020 07:45,3,26.7,69.06355286,42,658.1,168.7,9.859999657,0.806916177,Inverter Status Alarm,no
13-11-2020 10:45,3,266.6,541.4799805,384,714.9,169.7666667,22.48999977,0.845062315,Message Fault 4,no
13-11-2020 15:05,3,120.4,260.3038025,179.8,696.9,173.9333333,26.41799927,0.801917911,Inverter Status Alarm,no
13-11-2020 16:15,3,29.5,73.85176086,49,646.7,170.2333333,24.63199997,0.802901983,Inverter Status Alarm,no
13-11-2020 16:30,3,21.3,53.13887024,34.9,628,170.5333333,23.90299988,0.808219016,Inverter Status Alarm,no
15-11-2020 07:30,3,24,54.36938858,35.7,669.4,174.1666667,15.09700012,0.854110181,Inverter Status Alarm,no
16-11-2020 16:00,3,26.9,50.11663818,42.1,660.8,168.3333333,20.24099922,0.814682782,Inverter Status Alarm,no
17-11-2020 07:30,3,24,77.35282135,37,655.1,168.6333333,10.81799984,0.898210287,Inverter Status Alarm,no
17-11-2020 17:00,3,19.1,50.9764595,30,648.3,174.5333333,21.58600044,0.795645177,Inverter Status Alarm,no
18-11-2020 17:00,3,21.6,77.41459656,33.2,681.4,174.7333333,21.72599983,0.804742813,Inverter Status Alarm,no
18-01-2018 17:25,4,16.4,51,30.6,635.2,169.3333333,19.5,0,Inverter Status Alarm,no
19-01-2018 17:25,4,0,73,5,804.7,170.0666667,17.6,1,Inverter Status Alarm,yes
20-01-2018 07:55,4,26.2,92,41.2,701.2,173.0666667,6,0,Inverter Status Alarm,no
20-01-2018 17:25,4,21.4,110,35.3,728.9,171.7,19,1,Inverter Status Alarm,no
22-01-2018 07:55,4,26.9,69,40.4,731.9,173.9666667,5.6,0,Inverter Status Alarm,no
24-01-2018 12:15,4,500.1,858,770,678.7,169.5666667,19.6,1,Message Fault 6,no
27-01-2018 17:25,4,0,64,3,823.6,171.4,14.2,1,Inverter Status Alarm,yes
30-01-2018 08:35,4,0,178,2.5,883.6,173.6,12.6,1,Message Faukt 1,yes
01-02-2018 17:25,4,29.8,88,49.7,653.7,170.2,20,1,Inverter Status Alarm,no
03-02-2018 17:40,4,17.6,72,31.5,645.1,170.6666667,18.1,0,Inverter Status Alarm,no
04-02-2018 07:40,4,0,59,2.5,760.5,173.5,6.1,1,Inverter Status Alarm,yes
05-02-2018 07:40,4,0,52,2.9,786.9,173.4,4.7,0,Inverter Status Alarm,yes
06-02-2018 17:40,4,0.1,95,3.3,817.3,171.2,17.4,1,Inverter Status Alarm,yes
07-02-2018 17:40,4,28.3,93,43.2,733.9,170.7666667,17.9,1,Inverter Status Alarm,no
09-02-2018 17:40,4,20.5,66,34.6,707,170.5666667,18.3,0,Inverter Status Alarm,no
10-02-2018 17:40,4,23.5,93,36.1,739.2,172.0333333,20.2,0,Inverter Status Alarm,no
11-02-2018 07:55,4,31.9,51,51.7,671,172.4333333,10.3,0,Inverter Status Alarm,no
11-02-2018 17:10,4,31.8,57,52.2,671,174.2,17.8,1,Inverter Status Alarm,no
12-02-2018 17:25,4,0,57,3.1,811.2,171.8333333,17.4,2,Inverter Status Alarm,yes
14-02-2018 07:40,4,0,78,2.7,821.3,174.9333333,8.3,1,Inverter Status Alarm,yes
18-02-2018 17:40,4,29.6,60,48.5,688,171.8333333,21,1,Inverter Status Alarm,no
22-02-2018 17:40,4,0,53,3.6,793.4,175.2,23.1,1,Inverter Status Alarm,yes
23-02-2018 13:50,4,299.8,453,472.9,671.8,170.5,26.9,4,Message Fault 4,no
23-02-2018 17:15,4,114.6,212,175.8,676.9,172.4,26.2,1,Message Fault 3,no
26-02-2018 07:25,4,0,52,3,841.9,174.9666667,10.9,0,Inverter Status Alarm,yes
28-02-2018 07:55,4,30,51,47.8,670.5,174.1333333,14.9,0,Inverter Status Alarm,no
01-03-2018 07:55,4,31.3,52,52.5,653.7,177.1333333,14.8,0,Inverter Status Alarm,no
05-03-2018 17:55,4,19.7,61,33.2,679.8,172.2,22.3,1,Inverter Status Alarm,no
06-03-2018 17:40,4,30.7,68,50.3,677.5,170.2333333,23.1,1,Inverter Status Alarm,no
13-03-2018 17:55,4,31.5,74,53.5,656.5,172.3666667,27.7,1,Inverter Status Alarm,no
14-03-2018 17:55,4,29.1,63,48.8,683,172.5333333,25.5,1,Inverter Status Alarm,no
15-03-2018 17:55,4,30.5,67,50.5,678.5,173.5333333,25.3,1,Inverter Status Alarm,no
20-03-2018 17:55,4,22.1,53,38.2,666.5,174.4333333,24.3,1,Inverter Status Alarm,no
30-03-2018 18:10,4,27.2,64,47.7,647.9,169.8,28.3,1,Inverter Status Alarm,no
02-04-2018 18:10,4,28.9,51,51.5,636.3,169.5,29.7,1,Inverter Status Alarm,no
03-04-2018 17:05,4,130.8,225,210.3,650.7,177.0666667,35.1,3,Invertrer DC Status,no
03-04-2018 18:10,4,31.2,59,54.6,648.6,172.0666667,30.7,0,Inverter Status Alarm,no
04-04-2018 09:10,4,278.5,417,428.5,676.1,171.5666667,32.6,1,Invertrer DC Status,no
05-04-2018 09:20,4,0,460,3.6,849.1,170.4333333,31.7,1,Invertrer DC Status,yes
05-04-2018 11:25,4,0,757,4.2,687.6,171.4,34.8,3,Message Fault 1,yes
05-04-2018 17:05,4,137.8,253,214.7,673.1,175.0333333,35.2,6,Inverter Status Alarm,no
06-04-2018 18:10,4,32.8,67,56.5,651.6,170.8666667,28.6,2,Inverter Status Alarm,no
07-04-2018 12:55,4,508,831,902.8,596.8,171,33,10,Message Fault 1,no
07-04-2018 18:10,4,29.8,59,53.1,643.3,169.9,31.5,2,Inverter Status Alarm,no
08-04-2018 16:25,4,0,371,2.2,816.5,172.7333333,35.5,8,Inverter Error Status Alarm,yes
08-04-2018 18:10,4,24.9,50,45.7,629.9,169.2,31.6,5,Inverter Status Alarm,no
09-04-2018 18:10,4,32.2,59,55.1,645.9,169.5666667,29.8,0,Inverter Status Alarm,no
11-04-2018 18:10,4,34.7,74,59.4,638.4,169.8,25.2,4,Inverter Status Alarm,no
18-04-2018 18:15,4,27.9,55,51,616.5,167.2,33,3,Inverter Status Alarm,no
24-04-2018 18:15,4,27.7,61,50.3,617.2,168.1333333,35,4,Inverter Status Alarm,no
25-04-2018 18:15,4,26.1,53,48.6,602.8,168.7333333,37.5,0,Inverter Status Alarm,no
28-04-2018 06:45,4,28.9,54,51,640.6,172.3333333,25.4,2,Inverter Status Alarm,no
30-04-2018 18:15,4,22.9,55,44.2,601,171.4333333,37.7,1,Inverter Status Alarm,no
01-05-2018 18:15,4,23.5,56,43.4,612.5,172.1,35,4,Inverter Status Alarm,no
10-05-2018 18:15,4,28.6,51.92380142,52.1,597.6,169.8666667,36.81999969,0.937049985,Inverter Status Alarm,no
12-05-2018 12:50,4,0,455.930603,4,818.9,166.7666667,42.70700073,2.101583958,Inverter Status Alarm,yes
14-05-2018 06:30,4,35,59.73939896,59.3,656,171.5666667,22.4279995,1.562883019,Inverter Status Alarm,no
18-05-2018 18:30,4,27.1,52.85570145,49.5,612.1,170.5666667,36.36000061,0.80038172,Inverter Status Alarm,no
22-05-2018 06:30,4,32.1,63.79135895,57.3,634.3,171.9,27.6779995,2.319487095,Inverter Status Alarm,no
22-05-2018 09:25,4,350.7,650.1262207,564.9,648,168.5,35.86100006,1.13639605,Inverter Error Status Alarm,no
22-05-2018 17:05,4,0,286.5307922,3.7,302,183.5666667,41.6230011,3.055147886,Message Fault 6,yes
22-05-2018 18:30,4,27,52.66004944,50.7,602.1,173.1333333,39.54100037,0.733959019,Inverter Status Alarm,no
24-05-2018 18:30,4,27.4,55.31158829,51.2,603.7,175.7333333,39.86899948,0.68309772,Inverter Status Alarm,no
30-05-2018 18:30,4,29.4,56.02724838,55.4,595.3,172.8666667,40.58499908,1.427127957,Inverter Status Alarm,no
31-05-2018 18:30,4,29.2,59.47682953,55.2,594.7,171.7333333,41.42300034,0.683656991,Inverter Status Alarm,no
01-06-2018 18:05,4,43.9,90.79071045,78.8,601.6,173.0666667,42.46699905,1.437867999,Inverter Error Status Alarm,no
05-06-2018 18:30,4,26.1,52.42837143,48.9,590.2,171.8333333,39.83000183,2.327486992,Inverter Status Alarm,no
06-06-2018 06:35,4,50.9,87.03221893,83.3,643.1,176.7,27.6779995,2.710143089,Invertrer DC Status,no
08-06-2018 07:25,4,106,192.1979065,171.9,649.6,172.5333333,31.98999977,1.317800999,Message Fault 3,no
10-06-2018 06:50,4,0,109.9898987,2,823,172.8,25.84600067,0.673313379,Message Fault 4,yes
22-06-2018 18:30,4,31.7,54.97692871,56.6,625.5,169.7666667,38.38499832,0.686835825,Inverter Status Alarm,no
29-06-2018 06:30,4,32.2,58.1536293,54.2,647.2,173.1,27.20000076,1.848644972,Inverter Status Alarm,no
01-07-2018 15:15,4,31.6,52.22241974,56.5,623.3,169.9,27.34799957,2.397321939,Inverter Status Alarm,no
12-07-2018 17:45,4,29.9,52.93292999,53.1,611.7,172.3666667,35.78300095,2.140275955,Inverter Status Alarm,no
24-07-2018 10:00,4,426.9,723.7307739,717.4,624.6,172.2,32.08000183,1.661617994,Message Fault 2,no
26-07-2018 18:30,4,31.7,54.89970016,56.8,623.6,169.7333333,30.17000008,0.683168471,Inverter Status Alarm,no
31-07-2018 06:35,4,33.5,56.32072067,58.6,630.1,169.6,28.05999947,0.676442683,Inverter Status Alarm,no
03-08-2018 18:30,4,33.4,59.49742126,61,615.1,172.5333333,33.41699982,0.685625196,Inverter Status Alarm,no
07-08-2018 07:05,4,30.5,51.39348984,51.4,645.1,171.0666667,25.65600014,2.148006916,Inverter Status Alarm,no
08-08-2018 07:05,4,30.8,53.28818893,53.5,626.4,171.5,26.05800056,1.347756028,Inverter Status Alarm,no
09-08-2018 06:35,4,32.1,58.18452072,55.4,639,169.8666667,26.66799927,0.680251598,Inverter Status Alarm,no
12-08-2018 06:50,4,29.4,50.46673965,52.7,621.6,171.4333333,27.64999962,0.68093133,Inverter Status Alarm,no
16-08-2018 18:20,4,28.8,55.95001984,51.7,619.1,171.5666667,32.7179985,0.68558979,Inverter Status Alarm,no
22-08-2018 06:35,4,31.9,53.72581863,55.7,629.3,167.1,28.07900047,0.68125689,Inverter Status Alarm,no
26-08-2018 14:20,4,467.8,818.7741699,787.1,621.8,170.3333333,34.12599945,1.541056037,Inverter Error Status Alarm,no
31-08-2018 14:20,4,265.8,415.5654907,417.9,666.9,169.9333333,33.50699997,0.840162992,Inverter Status Alarm,no
31-08-2018 14:25,4,275.3,432.4992981,437.6,657.7,171.2666667,33.4679985,1.008463979,Message Fault 4,no
31-08-2018 15:15,4,0,753.6802979,2.9,831.1,175.4333333,35.08300018,2.157733917,Message Fault 6,yes
04-09-2018 18:05,4,30.4,50.23506165,54.2,618.9,171.4666667,32.09999847,0.685561478,Inverter Status Alarm,no
08-09-2018 06:50,4,33.4,54.68861008,58.7,635.2,169.4333333,24.91500092,0.679182589,Inverter Status Alarm,no
10-09-2018 13:35,4,0,974.2418213,5.1,827.7,170.6666667,34.23600006,2.053930044,Inverter Status Alarm,yes
13-09-2018 08:40,4,244.6,408.928894,377.1,675.7,175.7,28.54100037,1.396988988,Message Fault 7,no
14-09-2018 06:50,4,32.5,57.14965057,55.8,640.4,169.8666667,24.23399925,0.674686909,Inverter Status Alarm,no
16-09-2018 06:50,4,30.4,51.45013046,52.8,638.7,168.8,24.10199928,0.674672723,Inverter Status Alarm,no
18-09-2018 06:50,4,29.6,54.70920181,51,634.4,170.6,23.74200058,0.674162984,Inverter Status Alarm,no
18-09-2018 17:50,4,30.4,55.7080307,54.5,616,175.0333333,30.88800049,0.684230387,Inverter Status Alarm,no
19-09-2018 06:50,4,30.6,53.79790115,50.4,643.5,170.6666667,22.68899918,0.677745402,Inverter Status Alarm,no
21-09-2018 17:50,4,28.3,55.53298187,51.3,618.5,168.5333333,31.13800049,0.689646482,Inverter Status Alarm,no
25-09-2018 13:35,4,0,1095.358032,2.9,811,172.4666667,28.84000015,0.688881874,Message Fault 3,yes
28-09-2018 16:30,4,179.8,304.7672119,289.2,650.7,171.9666667,33.44800186,0.685257077,Message Fault 3,no
05-10-2018 17:35,4,0,58.40591049,4,781.5,172.7333333,29.37999916,0.679550707,Inverter Status Alarm,yes
09-10-2018 07:05,4,27,55.32704163,48.2,603.8,169.2333333,21.04400063,1.262820005,Inverter Status Alarm,no
12-10-2018 07:30,4,0,145.1394958,1.8,855.4,172.5666667,16.54400063,0.671330988,Inverter Error Status Alarm,yes
12-10-2018 11:15,4,0.1,912.7211304,2.4,825.9,172.8333333,28.01799965,0.854584575,Message Fault 3,yes
13-10-2018 14:20,4,450.4,798.0717163,748.8,638.1,171.5666667,30.5,0.870252073,Message Fault 3,no
18-10-2018 17:05,4,30.3,54.14801025,51.1,665.5,174.1333333,28.64999962,0.684244573,Inverter Status Alarm,no
19-10-2018 07:10,4,0,65.97953033,1.1,820.3,174.4,16.99699974,0.671338201,Message Fault 4,yes
19-10-2018 17:20,4,23.6,50.17842102,39.7,685,171.3,28.68899918,0.679720581,Inverter Status Alarm,no
22-10-2018 07:05,4,23.5,54.26128006,38.2,680.4,172.0666667,14.26200008,0.672612488,Inverter Status Alarm,no
22-10-2018 17:05,4,26.4,52.89688873,42.8,687.3,171.0333333,28.63800049,0.681108296,Inverter Status Alarm,no
24-10-2018 11:10,4,0,868.9475098,2.5,824.4,169.3666667,31.01000023,1.309092999,Message Fault 4,yes
25-10-2018 14:40,4,368.6,661.2573853,598.2,642.5,169.7333333,32.09999847,0.688648283,Message Fault 3,no
31-10-2018 07:20,4,26.3,54.37453842,42.6,672.9,170.4333333,14.67399979,0.672916889,Inverter Status Alarm,no
